img_path id
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_024_img00115.jpg 3168
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40981_109_img01905.jpg 4142
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_079_img00592.jpg 3223
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40141_026_img01247.jpg 901
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40962_059_img01233.jpg 3866
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63563_010_img00035.jpg 5499
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20012_020_img00296.jpg 71
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_087_img00595.jpg 4906
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40161_041_img00877.jpg 997
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63554_038_img00265.jpg 5035
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_130_img01395.jpg 4512
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_124_img00995.jpg 3435
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_209_img01480.jpg 1869
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63561_111_img00732.jpg 5283
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_041_img00272.jpg 3352
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_092_img00945.jpg 2344
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_155_img01425.jpg 2397
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63562_096_img00805.jpg 5450
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_031_img00212.jpg 4853
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40181_075_img01377.jpg 1324
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20065_057_img00792.jpg 527
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_083_img00600.jpg 2173
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_296_img02067.jpg 3109
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_166_img01147.jpg 2256
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40162_022_img00801.jpg 1043
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40212_158_img01215.jpg 2581
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_093_img00657.jpg 2906
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40992_044_img02131.jpg 4224
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63554_113_img00862.jpg 5106
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_031_img00332.jpg 4416
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_149_img01030.jpg 2962
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40871_010_img00215.jpg 3781
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_157_img01122.jpg 1817
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_122_img00860.jpg 4941
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63562_132_img01150.jpg 5486
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40981_098_img01753.jpg 4131
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40181_025_img00371.jpg 1274
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40212_080_img00610.jpg 2513
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_053_img00369.jpg 1713
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63562_051_img00365.jpg 5407
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40213_019_img00092.jpg 2637
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40963_117_img01569.jpg 4009
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_39781_018_img00744.jpg 623
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40213_089_img00605.jpg 2696
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_078_img00547.jpg 1738
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_057_img00657.jpg 4440
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_088_img00665.jpg 3399
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_261_img01990.jpg 1592
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_105_img00710.jpg 2195
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_122_img00864.jpg 2212
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40213_030_img00195.jpg 2646
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20064_002_img00138.jpg 425
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40212_195_img01571.jpg 2611
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40963_089_img01195.jpg 3981
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40131_047_img01150.jpg 857
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_39781_015_img00620.jpg 620
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40732_071_img02045.jpg 3540
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_178_img01287.jpg 1838
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40981_077_img01419.jpg 4111
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40732_023_img00272.jpg 3492
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20065_069_img00850.jpg 539
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_081_img00841.jpg 2333
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40732_054_img01185.jpg 3523
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40871_033_img00055.jpg 3804
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40161_027_img00530.jpg 983
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63554_005_img00032.jpg 5003
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20033_001_img00010.jpg 102
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20035_024_img00791.jpg 196
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_159_img01068.jpg 2249
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20061_007_img00376.jpg 331
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20051_010_img00100.jpg 245
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_172_img01195.jpg 2262
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40871_026_img00010.jpg 3797
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63561_097_img00585.jpg 5269
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_092_img00558.jpg 1752
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_317_img02203.jpg 3130
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_39801_027_img00572.jpg 682
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_156_img01145.jpg 3300
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_155_img01165.jpg 4971
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_046_img00490.jpg 4430
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40161_010_img00257.jpg 966
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_004_img00010.jpg 3315
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40963_088_img01165.jpg 3980
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_39851_005_img00020.jpg 741
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63561_174_img01207.jpg 5346
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_341_img02016.jpg 1665
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_234_img01809.jpg 1565
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_288_img02281.jpg 1619
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40171_031_img00770.jpg 1140
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_128_img00920.jpg 4947
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20063_005_img00249.jpg 399
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_134_img00877.jpg 1794
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40213_009_img00046.jpg 2629
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20061_010_img00207.jpg 334
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40991_022_img01417.jpg 4175
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63554_189_img01165.jpg 5176
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_327_img02430.jpg 1658
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20064_015_img00262.jpg 437
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_156_img01697.jpg 4537
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40212_140_img01055.jpg 2565
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_051_img00425.jpg 1383
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63554_034_img00240.jpg 5031
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40172_084_img02190.jpg 1233
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_159_img01247.jpg 1490
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40992_025_img01262.jpg 4205
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63561_053_img00310.jpg 5225
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41063_055_img00529.jpg 4276
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_172_img01310.jpg 1503
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63563_042_img00275.jpg 5531
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40161_006_img00092.jpg 962
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_082_img00565.jpg 4901
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40201_095_img00670.jpg 2063
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_209_img01457.jpg 3022
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_105_img00710.jpg 2918
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41063_083_img00767.jpg 4304
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63552_091_img00782.jpg 4773
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40162_036_img00875.jpg 1057
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20034_020_img00475.jpg 144
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63562_112_img00985.jpg 5466
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_199_img01826.jpg 2434
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40752_126_img01407.jpg 3699
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63561_085_img00542.jpg 5257
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_158_img01185.jpg 4974
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_181_img01477.jpg 1512
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20032_001_img00151.jpg 94
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20052_003_img00010.jpg 284
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63561_156_img01091.jpg 5328
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40131_001_img00010.jpg 812
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41063_117_img01137.jpg 4337
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_225_img01597.jpg 3038
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40981_008_img00159.jpg 4042
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_068_img00681.jpg 2323
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20034_047_img00791.jpg 170
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40963_115_img01537.jpg 4007
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_015_img00112.jpg 3326
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_097_img00981.jpg 2348
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40213_113_img00797.jpg 2718
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_129_img00962.jpg 3273
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41063_124_img01133.jpg 4344
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40141_016_img00496.jpg 891
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_091_img00560.jpg 1751
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41063_093_img00912.jpg 4313
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40192_295_img02065.jpg 1952
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_057_img00365.jpg 2870
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40181_073_img01285.jpg 1322
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40152_003_img00010.jpg 910
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_031_img00219.jpg 1363
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20034_039_img00791.jpg 162
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40171_034_img00885.jpg 1143
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63525_023_img00806.jpg 4665
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_035_img00185.jpg 4857
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_044_img00295.jpg 3188
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40181_005_img00010.jpg 1255
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63554_133_img00975.jpg 5126
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63562_037_img00286.jpg 5393
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_173_img01317.jpg 4987
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20063_002_img00010.jpg 396
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_075_img00597.jpg 3386
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40212_127_img00971.jpg 2554
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20035_021_img00718.jpg 193
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_144_img01112.jpg 3288
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40732_011_img00020.jpg 3481
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40211_020_img00177.jpg 2283
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63553_120_img00912.jpg 4939
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40244_158_img01310.jpg 3469
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_127_img01407.jpg 4509
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_049_img00551.jpg 4433
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_39781_040_img01169.jpg 645
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41063_045_img00421.jpg 4266
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40204_120_img00865.jpg 2210
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40963_076_img01002.jpg 3968
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40162_035_img00985.jpg 1056
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40752_150_img01577.jpg 3723
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_018_img00118.jpg 1350
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40992_038_img01907.jpg 4218
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40981_101_img01779.jpg 4134
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40963_005_img00010.jpg 3899
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40243_088_img00647.jpg 3232
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_046_img00250.jpg 2859
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20011_003_img00010.jpg 2
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40213_195_img01480.jpg 2786
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40201_041_img00230.jpg 2009
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40191_072_img00488.jpg 1404
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20063_015_img00598.jpg 409
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40181_002_img00026.jpg 1252
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63563_031_img00226.jpg 5520
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_63563_164_img01315.jpg 5651
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_41073_108_img01188.jpg 4490
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20035_037_img00058.jpg 208
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_20064_033_img00523.jpg 455
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40752_070_img00735.jpg 3647
/home/gordonjun/Desktop/CV/AIC2018_iamai/ReID/ReID_CNN/datasets/VRIC/probe_images/MVI_40241_130_img00910.jpg 2943
